PubID,PubIDCorrection,PMID,PubYr,NumPts,NumIsolates,Title,Authors,RxStatus,
,,,,,1,Nucleotide sequence of a Cambridge isolate of human immunodeficiency virus type 1,"McIntosh,A.A. and Karps,A.",,
,,,,,1,Magnitude and Breadth of the Neutralizing Antibody Response in the RV144 and Vax003 HIV-1 Vaccine Ef,"Montefiori,D.C., Karnasuta,C., Huang,Y., Ahmed,H.,",,
,,,,,1,A conserved HIV-1 R5 envelope determinant in the V1 loop modulates the V3 loop to expose or protect ,"Musich,T., Peters,P.J., Duenas-Decamp,M.J., Gonzal",,
,,,,,1,HIV-1 subtype C/Denv/C recombinant from Botswana,"Novitsky,V.",,
,,,,,1,Near full-length proviral sequence of HIV-1 from an individual homozygous for the delta-32 CCR5 alle,"Oelrichs,R.",,
,,,,,1,Acute Subtype B SGA env Z Patients,"Ping,L.-H., Anderson,J.A., Takamune,N., Pilcher,C.",,
,,,,,1,Direct Submission,"Revilla,A., Fernandez-Garcia,A., Delgado,E. and Th",,
,,,,,1,Genetic variability of human immunodeficiency virus type 1 in rural Northwest Tanzania,"Robbins,K.E., Bandea,C.I., Levin,A., Goedert,J.J.,",,
,,,,,1,Characterization of drug-resistance mutation profile kinetics in HIV-1 with infectious clones,"Sakamoto,Y., Takekawa,N., Hashimoto,H., Matsuda,M.",,
,,,,,1,CAVD/CA-VIMC Neutralization Serotype Discovery Project,"Sanders-Buell,E., Montefiori,D., Seaman,M., Willia",,
,,,,,1,CAVD/CA-VIMC Neutralization Serotype Discovery Project,"Sanders-Buell,E., Montefiori,D., Seaman,M., Willia",,
,,,,,1,CAVD/CA-VIMC Neutralization Serotype Discovery Project,"Sanders-Buell,E., Montefiori,D., Seaman,M., Willia",,
,,,,,1,"HIV-1 recombinants among Manipur IDUs, India","Sarkar,R. and Chakrabarti,S.",,
,,,,,1,Direct Submission,"Sasinovich,S., Eremin,V., Gasich,E. and Thomson,M.",,
,,,,,1,Direct Submission,"Sidhu,M.K., Israel,Z. and Montefiori,D.C.",,
,,,,,1,Near full-length genome characterization of phylogenetically related HIV-1 BG intersubtype recombina,"Sierra,M., Thomson,M.M., Casado,G. and Najera,R.",,
,,,,,1,Clonal Functional and Genetic Analysis of Coreceptor Usage by Dualtropic HIV-1 Subtype C Strains,"Singh,A., Page,T., Allgaier,R.L., Hiramen,K., Coov",,
,,,,,1,Full-length HIV-1 CRF01_AE sequence,"Subbarao,S., Ramos,A. and Nguyen,L.",,
,,,,,1,Molecular characterization of infectious molecular clones derived from multidrug-resistant HIV-1 sub,"Takekawa,N., Uchiyama,C., Nishizawa,M., Sugiura,W.",,
,,,,,1,Construction and characterization of an infectious molecular clone of HIV-1 subtype B isolated from ,"Tan,J., Zhang,W., Liu,P., Tong,X. and Yang,R.",,
,,,,,1,Infectious DNA clones of subtype B HIV-1,"Tatsumi,M., Takebe,Y. and Kusagawa,S.",,
,,,,,1,Direct Submission,"Thomson,M., Casado,G., Posada,D., Sierra,M. and Na",,
,,,,,1,Full Genome Characterization of HIV-1 subtype B from Thailand,"Tovanabutra,S., Sanders-Buell,E., Mark,d.S.S., McC",,
,,,,,1,Direct Submission,"Tsui,S.K.W., Au,T.C.C., Wong,C.H., Fong,N.Y., Chan",,
,,,,,1,Direct Submission,"Tsui,S.K.W., Au,T.C.C., Wong,C.H., Fong,N.Y., Chan",,
,,,,,1,Cloning and expression of the fragment coding for GP41 region from the HIV infected female patient i,"Van Tuan,L., Nhu Quynh,B.T., Phuong Hang,L., Thi H",,
,,,,,1,Cloning and expression of the fragment coding for GP41 region from the HIV infected patient in Dac L,"Van Tuan,L., Nhu Quynh,B.T., Phuong Hang,L., Thi H",,
,,,,,1,Genetic variability of HIV-1 strains in chad: high prevalence of recombinant strains and identificat,"Vidal,N.",,
,,,,,1,Genetic variability of HIV-1 strains in Chad: high prevalence of recombinant strains and identificta,"Vidal,N.",,
,,,,,1,Direct Submission,"Wang,H., Luo,P. and Zhu,H.",,
,,,,,1,Identification of a novel HIV-1 unique (B/C) recombinant isolate in Sichuan of China,"Wang,Y.",,
,,,,,1,Near Full-Length Genome Identification of a Novel HIV type 1 CRF01_AE/B /C Recombinant Isolate in Si,"Wang,Y.",,
,,,,,1,Molecular Epidemiology of HIV-1 in Preparation for a Phase III Prime-boost Vaccine Trial in Thailand,"Watanaveeradej,V., Benenson,M.W., DeSouza,M., Siri",,
,,,,,1,Direct Submission,"Watanaveeradej,V., de Souza,M.S., Benenson,M.W., S",,
,,,,,1,An unusual syncytia-inducing HIV-1 primary isolate from the central nervous system that is restricte,"Yi,Y., Chen,W., Frank,I., Cutilli,J., Singh,A., St",,
,,,,,1,Identification of new recombinant of CRF22 with subtype A1 or CRF02_AG of HIV-1 in Cameroon,"Zhao,J., Tang,S., Viswanath,R., Wang,X., Awazi,B. ",,
,,,,,2900,Direct Submission,"Eshleman,S., Hudelson,S., Redd,A., Wang,L., Debes,",,
,,,,,1774,Adjuvant dependent functional mucosal antibodies to V2 and RAS activation in vaccine protection from,"Vaccari,M., Keele,B.F. and Franchini,G.",,
,,,,,813,"Vaccine Protection against Heterologous SIVsmE660 challenge using a single, high- and a repetitive l","Keele,B.F. and Barouch,D.H.",,
,,,,,773,Genital tract sequestration of SIV during acute infection,"Whitney,J.B., Hraber,P.T., Leudemann,C., Giorgi,E.",,
,,,,,524,Founder viruses determinant signatures at multiple tissue sites at early SIV rectal transmission,"Yuan,Z., Demers,A., Ma,F., Keele,B. and Li,Q.",,
,,,,,516,HIV-1 strain diversity was stable in Cameroonian blood donors from 1996 to 2004,"Brennan,C.",,
,,,,,479,Mucosal Transmission of SIVsmE660 Preferentially Selects for Consensus Amino Acid Residues in a Neut,"Smith,S.A., Kilgore,K., Amara,R. and Derdeyn,C.",,
,,,,,473,Type I IFN responses in rhesus macaques prevent SIV transmission and slow disease progression,"Sandler,N.G., Keele,B.F. and Douek,D.C.",,
,,,,,461,Direct Submission,"Keele,B.F.",,
,,,,,389,Assay of HIV gp-41 amino acid sequence to identify baseline variation and development of mutations i,"Loutfy,M.R., Walmsley,S.L., Raboud,J.M., Montaner,",,
,,,,,329,Previously transmitted HIV-1 viral strains are preferentially selected during subsequent sexual tran,"Redd,A., Collinson-Streng,A., Chatziandreou,N., Mu",,
,,,,,220,Comparison of intravenous and rectal SIV challenge: impact of systemic and mucosal vaccination,"Bolton,D.L., Song,K., Kozlowski,P., Keele,B.F., Lo",,
,,,,,181,HIV Sequence Screening to Determine Group and Subtype from African Patient Samples,"Guevara,R., dEmpaire,N., Dilonga-Meriki,H. and Pac",,
,,,,,180,"Elite control, gut sparing, and enhanced mucosal CD4 T-cell responses in Macaca nemestrina infected ","Breed,M.W., Keele,B.F. and Hoxie,J.A.",,
,,,,,155,Molecular Epidemiology of an HIV-1 Outbreak among Intravenous Drug Users in Pakistan,"Pilon,R., Dar,N., Muzaffar,R., Babar,M.A., Batool,",,
,,,,,143,Scant Envelope Evolution in the Presence or Absence of Adaptive Immunity During Early SIVmac239 Infe,"Garber,D.A., Demma,L.J., Staprans,S.I. and Feinber",,
,,,,,132,"Baseline HIV-1 reverse transcriptase, protease and fusion inhibitors resistance-associated mutations","Smolen-Dzirba,J.J.",,
,,,,,122,HIV-1 Genetic Variant in Urban Cameroon,"Machuca,A., Tang,S. and Hewlett,I.K.",,
,,,,,112,Sequence Diversity of HIV-1 gp41 region in Minnesota,"Hammer,A.E., Wotton,J.T. and Bartkus,J.M.",,
,,,,,105,Constraints on HIV-1 evolution and immunodominance revealed in monozygotic adult twins infected with,"Draenert,R., Allen,T.M., Lui,Y., Wrin,T., Chappey,",,
,,,,,105,Multiple SIVenv variants are transmitted after vaginal SIVmac251 inoculation of rhesus macaques with,"Stone,M., Keele,B.F., Wang,Y., Dutra,J. and Miller",,
,,,,,91,SIVsmm Subtypes Induce Specific Immunologic and Virologic Changes in Naturally-Infected Sooty Mangab,"Apetrei,C., Gautam,R., Sumpter,B., Carter,A.C., Ga",,
,,,,,88,HIV-1 strains identified in blood donors in Brazil: Significant prevalence of B/F1 recombinants,"Brennan,C.A., Brites,C., Bodelle,P., Golden,A., Ha",,
,,,,,87,Similar distribution and continued predominance of HIV-1 subtypes A and D infections in Uganda,"Hu,D.J., Baggs,J., Downing,R.G., Pieniazek,D., Dor",,
,,,,,77,"HIV-1 evolution in patients undergoing immunotherapy with Tat, Rev and Nef expressing dendritic cell","de Goede,A.L., van Deutekom,H.W.M., Vrancken,B., S",,
,,,,,66,"Vaccine protection against heterologous SIVsmE660 challenge using a single, high- and a repetitive, ","Keele,B.F. and Barouch,D.H.",,
,,,,,65,Association of variations of NAb 2F5 and 4E10 epitopes and disease progression in Chinese antiretrov,"Zhang,X., Han,X. and Shang,H.",,
,,,,,64,Identification of HIV-1 Non-B Subtypes and Antiretroviral Drug Resistant Strains in United States Bl,"Brennan,C.A., Stramer,S.L., Holzmayer,V., Yamaguch",,
,,,,,63,Vicriviroc Resistance Decay and Relative Replicative Fitness in HIV-1 Clinical Isolates Under Sequen,"Tsibris,A.M.N., Hu,Z., Paredes,R., Leopold,K.E., P",,
,,,,,61,Serologic and Phylogenetic Characterization of HIV-1 Subtypes in Uganda,"Brennan,C.A., Lund,J.K., Golden,A., Yamaguchi,J., ",,
,,,,,56,"Epidemiological and molecular characteristics of HIV and HTLV infection in Equatorial Guinea, 1996-1","Gonzalez Perez,M.P. and Garcia Saiz,A.",,
,,,,,54,Direct Submission,"Sanders-Buell,E., Brown,B.K., Wieczorek,L., Borges",,
,,,,,54,Neutralizing epitope mutation,"Zhang,X.L., Shang,H. and Han,X.X.",,
HSfQs-qHa1ItCS93EnfP3kJA,,,,,44,Two Mother to Child Transmissions Within Three Generations of the Same Family,"Lewis,M., Cercillieux,A., Frohnen,P. and Bryson,Y.",,
,,,,,43,Broad and potent neutralizing antibody responses elicited in natural HIV-2 infection,"Kong,R., Li,H., Bibollet-Ruche,F., Decker,J.M., Zh",,
,,,,,42,Characterization of env and nef genes of Human immunodeficiency virus type 1: Established and recent,"Padua,E. and Francisco,A.P.",,
,,,,,40,Different patterns of molecular evolution of Human immunodeficiency virus 2 in a mother-child transm,"Rocha,C., Borrego,P., Marcelino,J., Bartolo,I., Ro",,
,,,,,40,HIV-1 complex recombinant CRF06-cpx was the predominant strain in Burkina Faso by the mid 1980s,"Schaefer,A., Rayfield,M., Mika,J., Rose,L., Heslop",,
,,,,,38,Diversity of Human immunodeficiency virus in rural Burkina Faso,"Tebit,D.M., Ganame,J., Sathiandee,K., Nagabila,Y.,",,
HS5sKTvDrg5qCA1Vwic-4Gdw,PM21843318,21843318,,,35,Early infant HIV-1 envelopes exhibit more rapid entry kinetics than non-transmitted maternal variant,"Kishko,M., Somasundaran,M., Brewster,F., Sullivan,",PINaive,
,,,,,35,"Correlation of tat, nef and the membrane proximal cytoplasmic domain of gp41 to HIV-1 disease progre","Nanteza,M.B., Yirrell,D.L., Kintu,P., Kaleebu,P., ",,
,,,,,33,"Arteriviruses, pegiviruses, and lentiviruses are common among wild African monkeys","Bailey,A. and Heimbruch,K.",,
,,,,,33,Characterization of clonally expanded HIV-1 sequences in chronically infected individuals,"Hora,B., Berg,A., Cai,F., Kumar,A., Chen,S. and Ga",,
,,,,,32,Variations of mAb 2F5 and 4E10 epitopes in HIV gp41,"Zhang,X., Han,X., Dai,D. and Shang,H.",,
,,,,,30,Evolution of Gag and GP41 in Patients Receiving Ritonavir-Boosted Atazanavir and Lopinavir,"Varghese,V., Fessel,J., Rhee,S.-Y. and Shafer,R.",,
,,,,,28,Molecular Epidemiology of HIV-1 in Ireland,"Fanning,L.J.",,
,,,,,28,Genotypic analysis of the gp41 HR1 region from HIV-1 isolates from enfuvirtide-treated and untreated,"Pessoa,L.S., Valadao,A.L., Abreu,C.M., Calazans,A.",,
,,,,,28,Surveillance of Central African Nationals living in the United States reveals multiple subtypes of H,"Sullivan,P.J., Do,A., Ellenberger,D.L., Pau,C.-P.,",,
,,,,,25,HIV-1 complex recombinant CRF06-cpx was the predominant strain in Burkina Faso by the mid 1980s,"Schaefer,A., Rayfield,M., Mika,J., Rose,L., Heslop",,
,,,,,24,Phylogenetic analysis of part of env gene of HIV-1 isolates from Sichuan,"Feng,H., Huang,Y., Yang,D., Tang,H. and Hu,X.",,
,,,,,24,Polymorphisms in the gp41 cytoplasmic tail of subtype C viruses impair replicative capacity in CD4+ ,"Mulinge,M.",,
,,,,,24,Neutralizing antibody response and virus evolution in early HIV-2 infection,"Rocha,C., Borrego,P., Calado,R., Marcelino,J.M., B",,
,,,,,24,Genetic and phenotypic characterization of the envelope glycoprotein of two highly neurovirulent CNS,"Sierra,L.-J., Kolson,D.L. and Martin-Garcia,J.",,
,,,,,22,Initial fitness recovery of HIV-1 is driven by quasispecies heterogeneity and can occur without muta,"Lopez-Galindez,C., Lorenzo-Redondo,R., Borderia,A.",,
,,,,,22,Previously transmitted HIV-1 viral strains are preferentially selected during subsequent sexual tran,"Redd,A., Collinson-Streng,A., Chatziandreou,N., Mu",,
,,,,,22,Baseline resistance of HIV-1 to aplaviroc in a treatment-naive patient,"Tilton,J.C., Amrine-Madsen,H., Miamidian,J.L., Kit",,
,,,,,21,The two distinct SIVs infecting Mandrillus sphinx were subjected to differential selection in env re,"Souquiere,S., Clifford,S.L., Makuwa,M., Telfer,P.T",,
,,,,,20,Direct Submission,"Keele,B.F.",,
,,,,,19,"Phylogenetic analysis of gp41 envelope of HIV-1 groups M, N, and O isolates provides an alternate re","Pieniazek,D., Yang,C. and Lal,R.L.",,
,,,,,19,The viral genetic bottleneck at sexual transmission constrains HIV-1 diversity at the population and,"Redd,A.D., Collinson-Streng,A., Laeyendecker,O., K",,
,,,,,18,Determinants of HIV-1 Mother-to-Child Transmission in Southern Brazil,"Santos,A.L., Martinez,A.M.B., Sassi,R.M., DHora,V.",,
,,,,,17,Sao Paulo HIV Salvage Workgroup,"Rodrigues,R., Rocha,S.Q., Ferreira,J.L.P., Souza,L",,
,,,,,16,Genomic Diversity of HIV-1 subtypes in Northern Kenya,"Khamadi,S.A., Ochieng,W., Lihana,R.W., Kiptoo,M.K.",,
,,,,,16,Non-Invasive Detection of New Simian Immunodeficiency Virus Lineages in Captive Sooty Mangabeys: Abi,"Ling,B., Santiago,M.L., Meleth,S., Gormus,B., McCl",,
,,,,,16,Characterization of three nef-defective HIV-1 strains associated with long term nonprogression,"Rhodes,D.I., Ashton,L., Solomon,A., Carr,A., Coope",,
,,,,,15,Direct Submission,"Gordon,K., Nofemela,A., Omar,S., Bandawe,G., Willi",,
,,,,,14,Molecular characterization of envelope transmembrane glycoprotein of 14 new human immunodeficiency v,"Bibollet-Ruche,F., Ekasa,E., Peeters,M. and Delapo",,
,,,,,14,Variation in Rev responsive element from North India,"Sharma,Y., Neogi,U., Sood,V., Wanchu,A. and Banerj",,
,,,,,13,Autologous HIV-1-specific cytotoxic T lymphocytes (CTL) established at two different time points: Ro,"Ishiko,H., West,K., Zeng,W., Spaulding,A., Islam,S",,
,,,,,13,Genetic and functional analysis of full-length HIV-1 env genes derived from brain and blood of AIDS ,"Ohagen,A., Devitt,A., Kunstman,K.J., Gorry,P.R., R",,
,,,,,13,CAVD/CA-VIMC Neutralization Serotype Discovery Project,"Sanders-Buell,E., Montefiori,D., Seaman,M., Willia",,
,,,,,13,Prevalence and genetic diversity of simian immunodeficiency virus in free-ranging sooty mangabeys (C,"Santiago,M.L., Range,F., Keele,B.F., Li,Y., Bailes",,
,,,,,12,Infectious HIV-1 molecular clones generated for clonally expanded viruses in chronically infected in,"Hora,B., Berg,A., Cai,F., Kumar,A., Chen,S. and Ga",,
,,,,,12,Direct Submission,"Ringe,R., Thakar,M. and Bhattacharya,J.",,
,,,,,11,Direct Submission,"Ringe,R., Thakar,M. and Bhattacharya,J.",,
HSfm3wIo3Wk9L5t_a1xjO2Og,,,,,10,Molecular epidemiology of HIV in central region of Nepal,"Bhusal,N., Horthongkham,N., Kantakamalakul,W. and ",,
,,,,,10,Direct Submission,"Fernandez-Garcia,A., Revilla,A., Delgado,E. and Th",,
,,,,,10,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates establis,"Hora,B., Chen,Y., Montefiori,D., Paranjape,R., Kul",,
,,,,,9,Mutations and transcriptional alterations associated with the downregulation of HIV-1 envelope glyco,"Ataman-Onal,Y., Cheynet,V. and Verrier,B.",,
,,,,,9,Sequence analysis of the env genes of ten HIV-2 isolates and potential identification of domains sus,"Breuer,J., Douglas,N.W. and Daniels,R.S.",,
,,,,,9,Construction of a panel of functional HIV-1 envelope clones,"Fernandez-Garcia,A., Revilla,A., Delgado,E. and Th",,
,,,,,9,Infectious HIV-1 molecular clones for transmitted/founder and 6-month viruses,"Hora,B., Berg,A., Cai,F., Kumar,A., Chen,S. and Ga",,
,,,,,9,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates establis,"Hora,B., Chen,Y., Denny,T.N., Cuevas,T., Delgado,E",,
,,,,,9,Direct Submission,"Hu,D.J., Baggs,J., Downing,R.G., Pieniazek,D., Dor",,
,,,,,9,HIV-1 Clade C gp41 proviral sequences from India,"Sutar,J.P., Hariharan,J., Padwal,V., Bandivdekar,A",,
,,,,,8,Sequence Polymorphisms in the Human Immunodeficiency Virus Type 1 Envelope Glycoproteins Isolated fr,"Ahmad,F., Mohl,J., Rice-Williams,S., Quick,E., Alk",,
,,,,,8,Testing gp41 subtype-specific amplification methodology for genotyping individuals infected by Human,"Arruda,L.B., Weber,L.I., dos Santos,M., Kawakubo,E",,
,,,,,8,Molecular epidemiological of HIV in North West of Gabon: Dominance of recombinant CRF02,"Mintsa,A., Le Hello,S., Plantier,J.C., Keba,P., Ba",,
,,,,,8,Genetic properties of complete HIV-1 envelope clones obtained from a slow progressing Indian patient,"Ringe,R., Mukhopadhyay,S. and Bhattacharya,J.",,
,,,,,8,"Genetic follow-up of SIVagm in its natural host Cercopithecus aethiops sabaeus, and experimental inf","Vidal,N., Maurin,V., Cuny,G., Durand,J.P., Galat-L",,
,,,,,7,Susceptibility of HIV-2 primary isolates to fusion and entry inhibitors,"Borrego,P., Calado,R., Marcelino,J.M., Bartolo,I.,",,
,,,,,7,Genetic characterization of HIV-1 variants in Ukraine [in Russian],"Grebenjuk,V.A., Anoprienko,O.V., Skorokhod,A.S., M",,
,,,,,7,HIV-1 Clade C circulating (blood plasma) gp41 sequences from India,"Sutar,J.P., Hariharan,J., Padwal,V., Bandivdekar,A",,
,,,,,6,Viral and Immunologic Examination of HIV-1-infected Persistently Seronegative (HIPS) Persons,"Ellenberger,D., Sullivan,P.S., Dorn,J., Schable,C.",,
,,,,,6,Direct Submission,"Hora,B., Chen,Y., Denny,T., Balwaa,J., Hahn,B., Sh",,
,,,,,6,Generation of pathogenic transmitted/founder infectious molecular clones from the SIVsmE660 and SIVm,"Keele,B.F.",,
,,,,,6,First evidence of multiple retroviral infections in Non-Human Primates Bushmeat from Gabon,"Liegeois,F., Boue,V., Mouacha,F., Butel,C., Pourru",,
,,,,,6,HIV vaccine development based on Vietnamese HIV-1 strains,"Trinh,Q.D., Izumi,Y., Honda,M. and Hayakawa,S.",,
,,,,,6,Molecular characterization of infectious molecular clones derived from HIV-2 CRF01_AB isolated in Ja,"Umeki-Sakamoto,Y., Ibe,S., Hattori,J., Iwatani,Y.,",,
,,,,,6,Alterations in the V1/V2 domain of HIV-2CBL24 gp105 correlate with an extended cell tropism,"Vella,C., King,D., Zheng,N.N., Fickenscher,H., Bre",,
,,,,,5,Enhanced Fusion and Virion Incorporation for HIV-1 Subtype C Envelope Glycoproteins with Compact V1/,"Cavrois,M., Neidleman,J., Santiago,M.L., Derdeyn,C",,
,,,,,5,Full-length Genomes of Transmitted/Founder Viruses Reveal Biological Properties and Precise Evolutio,"Salazar-Gonzalez,J.F., Salazar,M.G., Keele,B.F., L",,
,,,,,5,Characterization of HIV-1 genes from AIDS patients on combination therapy with discordance between v,"Saurya,S.",,
,,,,,5,Early SIVsmmPGm infection in brain and lymphoid tissues of pigtailed macaques,"Smith,M.S., Niu,Y., Buch,S., Li,Z., Adany,I., Yang",,
,,,,,5,"Molecular characterization of HIV-1 among men who have sex with men in Nanchang, China","Zhu,D., Feng,C., Zhou,X., Lu,L., He,F. and Ni,X.",,
,,,,,4,"Molecular Characterization of HIV-2 strains from Calcutta, India","Bhanja,P. and Chakrabarti,S.",,
,,,,,4,Genetic defects in the nef gene are associated with Korean Red Ginseng intake: monitoring of nef seq,"Cho,Y.-K., Kim,J.-E. and Woo,J.-H.",,
,,,,,4,Persistence of attenuated HIV-1 rev alleles in an epidemiologically linked cohort of long-term survi,"Churchill,M.J., Wesselingh,S.L. and Gorry,P.R.",,
