Accession,PMID,Gene,Subtype,NumAAChanges,NumStopCodons
GU458525,20567513,Gag,01_AE,77,0
GU458526,20567513,Gag,01_AE,79,0
GU458527,20567513,Gag,01_AE,78,0
GU458528,20567513,Gag,01_AE,82,0
GU458529,20567513,Gag,01_AE,85,0
GU458531,20567513,Gag,01_AE,83,0
GU458533,20567513,Gag,01_AE,86,0
GU458534,20567513,Gag,01_AE,81,0
GU458535,20567513,Gag,01_AE,88,0
GU458536,20567513,Gag,01_AE,85,0
GU458537,20567513,Gag,01_AE,83,0
GU458538,20567513,Gag,01_AE,81,0
GU458539,20567513,Gag,01_AE,84,0
GU458540,20567513,Gag,01_AE,79,0
GU458541,20567513,Gag,01_AE,85,0
GU458542,20567513,Gag,01_AE,81,0
GU458543,20567513,Gag,01_AE,88,0
GU458544,20567513,Gag,01_AE,86,0
GU458545,20567513,Gag,01_AE,81,0
GU458546,20567513,Gag,01_AE,86,0
GU458547,20567513,Gag,01_AE,84,0
GU458548,20567513,Gag,01_AE,86,0
GU458549,20567513,Gag,01_AE,84,0
GU458550,20567513,Gag,01_AE,82,0
GU458551,20567513,Gag,01_AE,81,0
GU458552,20567513,Gag,01_AE,79,0
GU458553,20567513,Gag,01_AE,83,0
GU458554,20567513,Gag,01_AE,74,0
GU458555,20567513,Gag,01_AE,84,0
GU458556,20567513,Gag,01_AE,90,0
GU458557,20567513,Gag,01_AE,95,0
GU458558,20567513,Gag,01_AE,85,0
GU458559,20567513,Gag,01_AE,76,0
GU458560,20567513,Gag,01_AE,76,0
GU458561,20567513,Gag,01_AE,75,0
GU458562,20567513,Gag,01_AE,81,0
GU458563,20567513,Gag,01_AE,84,0
GU458564,20567513,Gag,01_AE,81,0
GU458565,20567513,Gag,01_AE,85,0
GU458566,20567513,Gag,01_AE,84,0
GU458567,20567513,Gag,01_AE,83,0
GU458569,20567513,Gag,01_AE,85,0
GU458570,20567513,Gag,01_AE,83,0
GU458571,20567513,Gag,01_AE,80,0
GU458572,20567513,Gag,01_AE,81,0
GU458573,20567513,Gag,01_AE,74,0
GU458575,20567513,Gag,01_AE,82,0
GU458576,20567513,Gag,01_AE,80,0
GU458577,20567513,Gag,01_AE,74,0
GU458579,20567513,Gag,01_AE,87,0
GU458580,20567513,Gag,01_AE,79,0
GU458581,20567513,Gag,01_AE,82,0
GU458582,20567513,Gag,01_AE,81,0
GU458585,20567513,Gag,01_AE,80,0
GU458586,20567513,Gag,01_AE,88,0
GU458589,20567513,Gag,01_AE,81,0
GU458590,20567513,Gag,01_AE,81,0
GU458591,20567513,Gag,01_AE,85,0
GU458592,20567513,Gag,01_AE,83,0
GU458593,20567513,Gag,01_AE,85,0
GU458599,20567513,Gag,01_AE,103,0
GU458600,20567513,Gag,01_AE,91,0
GU458602,20567513,Gag,01_AE,78,0
GU458603,20567513,Gag,01_AE,82,0
GU458604,20567513,Gag,01_AE,83,0
GU458605,20567513,Gag,01_AE,89,0
GU458609,20567513,Gag,01_AE,93,0
GU458610,20567513,Gag,01_AE,86,0
GU458612,20567513,Gag,01_AE,83,0
GU458613,20567513,Gag,01_AE,79,0
GU458614,20567513,Gag,01_AE,77,0
GU458615,20567513,Gag,01_AE,72,0
GU458616,20567513,Gag,01_AE,81,0
GU458617,20567513,Gag,01_AE,87,0
GU458618,20567513,Gag,01_AE,83,0
GU458619,20567513,Gag,01_AE,78,0
GU458621,20567513,Gag,01_AE,72,0
GU458622,20567513,Gag,01_AE,82,0
GU458624,20567513,Gag,01_AE,87,0
GU458625,20567513,Gag,01_AE,84,0
GU458627,20567513,Gag,01_AE,77,0
GU458628,20567513,Gag,01_AE,78,0
GU458629,20567513,Gag,01_AE,84,0
GU458630,20567513,Gag,01_AE,80,0
GU458631,20567513,Gag,01_AE,84,0
GU458632,20567513,Gag,01_AE,87,0
GU458634,20567513,Gag,01_AE,82,0
GU458635,20567513,Gag,01_AE,81,0
GU458636,20567513,Gag,01_AE,87,0
GU458637,20567513,Gag,01_AE,78,0
GU458638,20567513,Gag,01_AE,88,0
GU458639,20567513,Gag,01_AE,74,0
GU458640,20567513,Gag,01_AE,71,0
GU458641,20567513,Gag,01_AE,86,0
GU458642,20567513,Gag,01_AE,86,0
GU458643,20567513,Gag,01_AE,90,0
GU458644,20567513,Gag,01_AE,84,0
GU458647,20567513,Gag,01_AE,91,0
GU458653,20567513,Gag,01_AE,79,0
GU458654,20567513,Gag,01_AE,88,0
GU458655,20567513,Gag,01_AE,75,0
GU458656,20567513,Gag,01_AE,82,0
GU458660,20567513,Gag,01_AE,77,0
GU458661,20567513,Gag,01_AE,76,0
GU458668,20567513,Gag,01_AE,95,0
GU458669,20567513,Gag,01_AE,78,0
GU458676,20567513,Gag,01_AE,87,0
GU458682,20567513,Gag,01_AE,81,0
GU458684,20567513,Gag,01_AE,79,0
GU458705,20567513,Gag,01_AE,82,0
GU458706,20567513,Gag,01_AE,90,0
GU458708,20567513,Gag,01_AE,82,0
GU458709,20567513,Gag,01_AE,84,0
GU458711,20567513,Gag,01_AE,89,0
GU458712,20567513,Gag,01_AE,85,0
GU458713,20567513,Gag,01_AE,82,0
GU458714,20567513,Gag,01_AE,83,0
GU458715,20567513,Gag,01_AE,75,0
GU458716,20567513,Gag,01_AE,78,0
GU458718,20567513,Gag,01_AE,78,0
GU458740,20567513,Gag,01_AE,86,0
GU458760,20567513,Gag,01_AE,79,0
GU458773,20567513,Gag,01_AE,79,0
HM026455,20398371,Gag,BF1,76,0
HM026456,20398371,Gag,46_BF,77,0
HM026457,20398371,Gag,46_BF,72,0
HM026458,20398371,Gag,46_BF,69,0
HM026459,20398371,Gag,46_BF,79,0
HM026460,20398371,Gag,46_BF,76,0
HM586187,19454710,Gag,B,28,1
HM586191,19454710,Gag,B,31,0
HM586198,19454710,Gag,B,39,0
HM586206,19454710,Gag,B,26,0
HM586210,19454710,Gag,B,29,0
HM593106,20702636,Gag,C,87,0
HM593107,20702636,Gag,C,74,0
HM593108,20702636,Gag,C,81,0
HM593109,20702636,Gag,C,78,0
HM593112,20702636,Gag,C,71,0
HM593113,20702636,Gag,C,86,0
HM593115,20702636,Gag,C,88,0
HM593121,20702636,Gag,C,80,0
HM593122,20702636,Gag,C,85,0
HM593128,20702636,Gag,C,76,0
HM593129,20702636,Gag,C,83,0
HM593130,20702636,Gag,C,91,0
HM593131,20702636,Gag,C,87,0
HM593132,20702636,Gag,C,80,0
HM593133,20702636,Gag,C,78,0
HM593136,20702636,Gag,C,83,0
HM593149,20702636,Gag,C,76,1
HM593157,20702636,Gag,C,81,0
HM593158,20702636,Gag,C,76,0
HM593162,20702636,Gag,C,83,0
HM593166,20702636,Gag,C,79,0
HM593173,20702636,Gag,C,88,0
HM593177,20702636,Gag,C,77,0
HM593186,20702636,Gag,C,93,0
HM593187,20702636,Gag,C,80,0
HM593193,20702636,Gag,C,89,0
HM593194,20702636,Gag,C,83,0
HM593195,20702636,Gag,C,77,0
HM593201,20702636,Gag,C,74,0
HM593202,20702636,Gag,C,84,0
HM593204,20702636,Gag,C,70,0
HM593205,20702636,Gag,C,82,0
HM593206,20702636,Gag,C,84,0
HM593207,20702636,Gag,C,80,0
HM593211,20702636,Gag,C,80,0
HM593213,20702636,Gag,C,88,0
HM593215,20702636,Gag,C,94,0
HM593217,20702636,Gag,C,84,0
HM593218,20702636,Gag,C,85,0
HM593219,20702636,Gag,C,83,0
HM593222,20702636,Gag,C,77,0
HM593224,20702636,Gag,C,92,0
HM593226,20702636,Gag,C,80,0
HM593227,20702636,Gag,C,84,0
HM593228,20702636,Gag,C,84,0
HM593229,20702636,Gag,C,77,0
HM593230,20702636,Gag,C,84,0
HM593231,20702636,Gag,C,82,1
HM593235,20702636,Gag,C,78,0
HM593237,20702636,Gag,C,74,0
HM593238,20702636,Gag,C,73,0
HM593242,20702636,Gag,C,79,0
HM593243,20702636,Gag,C,75,0
HM593244,20702636,Gag,C,76,0
HM593246,20702636,Gag,C,85,0
HM593247,20702636,Gag,C,78,0
HM593253,20702636,Gag,C,83,1
HM593254,20702636,Gag,C,73,0
HM593255,20702636,Gag,C,74,0
HM593256,20702636,Gag,C,85,0
HM593257,20702636,Gag,C,83,0
HM593258,20702636,Gag,C,75,1
HM593259,20702636,Gag,C,73,0
HM593260,20702636,Gag,C,78,0
HM593261,20702636,Gag,C,75,0
HM593262,20702636,Gag,C,83,0
HM593263,20702636,Gag,C,88,0
HM593265,20702636,Gag,C,88,0
HM593266,20702636,Gag,C,74,0
HM593267,20702636,Gag,C,73,0
HM593268,20702636,Gag,C,76,0
HM593269,20702636,Gag,C,81,0
HM593270,20702636,Gag,C,76,0
HM593271,20702636,Gag,C,82,0
HM593272,20702636,Gag,C,84,0
HM593273,20702636,Gag,C,81,1
HM593274,20702636,Gag,C,84,0
HM593275,20702636,Gag,C,85,0
HM593276,20702636,Gag,C,76,0
HM593277,20702636,Gag,C,84,0
HM593278,20702636,Gag,C,79,0
HM593279,20702636,Gag,C,94,0
HM593280,20702636,Gag,C,96,0
HM593281,20702636,Gag,C,87,0
HM593282,20702636,Gag,C,91,0
HM593283,20702636,Gag,C,79,0
HM593284,20702636,Gag,C,79,0
HM593285,20702636,Gag,C,84,1
HM593286,20702636,Gag,C,76,0
HM593287,20702636,Gag,C,81,0
HM593288,20702636,Gag,C,76,0
HM593289,20702636,Gag,C,83,0
HM593290,20702636,Gag,C,80,0
HM593291,20702636,Gag,C,81,0
HM593293,20702636,Gag,C,80,0
HM593294,20702636,Gag,C,90,0
HM593295,20702636,Gag,C,85,1
HM593296,20702636,Gag,C,87,0
HM593297,20702636,Gag,C,81,0
HM593298,20702636,Gag,C,83,0
HM593299,20702636,Gag,C,89,0
HM593300,20702636,Gag,C,80,0
HM593301,20702636,Gag,C,83,0
HM593302,20702636,Gag,C,85,0
HM593303,20702636,Gag,C,80,0
HM593304,20702636,Gag,C,96,0
HM593305,20702636,Gag,C,82,0
HM593306,20702636,Gag,C,83,0
HM593307,20702636,Gag,C,90,0
HM593308,20702636,Gag,C,75,0
HM593309,20702636,Gag,C,78,0
HM593310,20702636,Gag,C,81,0
HM593311,20702636,Gag,C,75,0
HM593312,20702636,Gag,C,75,0
HM593313,20702636,Gag,C,90,0
HM593315,20702636,Gag,C,78,1
HM593316,20702636,Gag,C,96,0
HM593317,20702636,Gag,C,83,0
HM593318,20702636,Gag,C,75,0
HM593319,20702636,Gag,C,72,0
HM593320,20702636,Gag,C,72,0
HM593321,20702636,Gag,C,77,0
HM593322,20702636,Gag,C,83,0
HM593323,20702636,Gag,C,87,0
HM593324,20702636,Gag,C,79,0
HM593325,20702636,Gag,C,77,0
HM593326,20702636,Gag,C,82,0
HM593327,20702636,Gag,C,99,0
HM593328,20702636,Gag,C,74,0
HM593329,20702636,Gag,C,77,0
HM593330,20702636,Gag,C,81,0
HM593331,20702636,Gag,C,82,0
HM593332,20702636,Gag,C,83,0
HM593333,20702636,Gag,C,75,0
HM593335,20702636,Gag,C,79,0
HM593336,20702636,Gag,C,85,0
HM593337,20702636,Gag,C,81,0
HM593338,20702636,Gag,C,73,0
HM593339,20702636,Gag,C,79,0
HM593340,20702636,Gag,C,72,0
HM593341,20702636,Gag,C,78,0
HM593342,20702636,Gag,C,90,0
HM593343,20702636,Gag,C,77,0
HM593344,20702636,Gag,C,87,0
HM593346,20702636,Gag,C,87,0
HM593347,20702636,Gag,C,83,0
HM593348,20702636,Gag,C,80,0
HM593349,20702636,Gag,C,73,0
HM593350,20702636,Gag,C,77,0
HM593351,20702636,Gag,C,82,0
HM593352,20702636,Gag,C,79,0
HM593353,20702636,Gag,C,77,0
HM593354,20702636,Gag,C,81,0
HM593355,20702636,Gag,C,79,0
HM593356,20702636,Gag,C,77,0
HM593357,20702636,Gag,C,83,0
HM593358,20702636,Gag,C,86,0
HM593359,20702636,Gag,C,89,1
HM593360,20702636,Gag,C,82,0
HM593361,20702636,Gag,C,90,0
HM593362,20702636,Gag,C,90,0
HM593363,20702636,Gag,C,85,0
HM593364,20702636,Gag,C,69,0
HM593366,20702636,Gag,C,83,0
HM593367,20702636,Gag,C,84,0
HM593368,20702636,Gag,C,69,0
HM593369,20702636,Gag,C,84,0
HM593370,20702636,Gag,C,79,0
HM593371,20702636,Gag,C,79,0
HM593372,20702636,Gag,C,91,0
HM593373,20702636,Gag,C,87,0
HM593374,20702636,Gag,C,76,0
HM593375,20702636,Gag,C,80,0
HM593377,20702636,Gag,C,78,0
HM593378,20702636,Gag,C,90,0
HM593379,20702636,Gag,C,84,0
HM593380,20702636,Gag,C,79,0
HM593381,20702636,Gag,C,89,0
HM593382,20702636,Gag,C,75,0
HM593383,20702636,Gag,C,89,0
HM593384,20702636,Gag,C,75,0
HM593385,20702636,Gag,C,90,0
HM593386,20702636,Gag,C,83,0
HM593387,20702636,Gag,C,79,0
HM593388,20702636,Gag,C,87,1
HM593389,20702636,Gag,C,78,0
HM593390,20702636,Gag,C,89,0
HM593391,20702636,Gag,C,81,0
HM593392,20702636,Gag,C,79,0
HM593393,20702636,Gag,C,89,1
HM593394,20702636,Gag,C,87,0
HM593396,20702636,Gag,C,80,0
HM593397,20702636,Gag,C,80,0
HM593398,20702636,Gag,C,83,0
HM593399,20702636,Gag,C,91,0
HM593400,20702636,Gag,C,88,0
HM593401,20702636,Gag,C,76,1
HM593402,20702636,Gag,C,70,0
HM593403,20702636,Gag,C,87,0
HM593404,20702636,Gag,C,74,0
HM593405,20702636,Gag,C,91,0
HM593407,20702636,Gag,C,83,0
HM593408,20702636,Gag,C,84,0
HM593409,20702636,Gag,C,80,0
HM593410,20702636,Gag,C,82,0
HM593411,20702636,Gag,C,77,0
HM593412,20702636,Gag,C,78,0
HM593413,20702636,Gag,C,76,0
HM593414,20702636,Gag,C,74,0
HM593415,20702636,Gag,C,82,0
HM593416,20702636,Gag,C,84,0
HM593418,20702636,Gag,C,91,0
HM593419,20702636,Gag,C,80,0
HM593420,20702636,Gag,C,83,0
HM593421,20702636,Gag,C,69,0
HM593422,20702636,Gag,C,78,0
HM593423,20702636,Gag,C,94,1
HM593424,20702636,Gag,C,90,0
HM593425,20702636,Gag,C,86,0
HM593426,20702636,Gag,C,92,0
HM593427,20702636,Gag,C,87,0
HM593429,20702636,Gag,C,82,0
HM593430,20702636,Gag,C,76,0
HM593431,20702636,Gag,C,81,0
HM593432,20702636,Gag,C,77,0
HM593433,20702636,Gag,C,76,0
HM593434,20702636,Gag,C,84,0
HM593435,20702636,Gag,C,89,1
HM593436,20702636,Gag,C,87,0
HM593437,20702636,Gag,C,90,0
HM593438,20702636,Gag,C,89,0
HM593440,20702636,Gag,C,90,1
HM593441,20702636,Gag,C,70,0
HM593442,20702636,Gag,C,72,0
HM593443,20702636,Gag,C,70,0
HM593444,20702636,Gag,C,77,0
HM593445,20702636,Gag,C,73,0
HM593446,20702636,Gag,C,81,0
HM593447,20702636,Gag,C,78,0
HM593448,20702636,Gag,C,87,1
HM593449,20702636,Gag,C,80,0
HM593450,20702636,Gag,C,88,0
HM593451,20702636,Gag,C,89,0
HM593452,20702636,Gag,C,86,0
HM593453,20702636,Gag,C,78,1
HM593454,20702636,Gag,C,78,0
HM593455,20702636,Gag,C,79,0
HM593456,20702636,Gag,C,87,0
HM593457,20702636,Gag,C,77,0
HM593458,20702636,Gag,C,83,0
HM593459,20702636,Gag,C,90,0
HM593460,20702636,Gag,C,72,0
HM593461,20702636,Gag,C,82,0
HM593462,20702636,Gag,C,73,0
HM593463,20702636,Gag,C,90,0
HM593464,20702636,Gag,C,80,0
HM593466,20702636,Gag,C,75,0
HM593468,20702636,Gag,C,76,0
HM593470,20702636,Gag,C,80,0
HM593471,20702636,Gag,C,84,0
HM593473,20702636,Gag,C,77,0
HM593475,20702636,Gag,C,84,0
HM593478,20702636,Gag,C,77,0
HM593479,20702636,Gag,C,89,1
HM593483,20702636,Gag,C,74,0
HM593484,20702636,Gag,C,87,0
HM593485,20702636,Gag,C,87,0
HM593486,20702636,Gag,C,91,0
HM593489,20702636,Gag,C,75,0
HM593491,20702636,Gag,C,91,0
HM593494,20702636,Gag,C,84,0
HM593499,20702636,Gag,C,82,0
HM593500,20702636,Gag,C,76,0
HM593501,20702636,Gag,C,92,0
HM593502,20702636,Gag,C,83,0
HM593503,20702636,Gag,C,89,0
HM593505,20702636,Gag,C,87,0
HM593507,20702636,Gag,C,88,0
HM593510,20702636,Gag,C,70,0
HQ197984,21174631,Gag,B,36,0
HQ197985,21174631,Gag,B,27,0
HQ197986,21174631,Gag,B,18,0
HQ197987,21174631,Gag,B,24,0
HQ197988,21174631,Gag,B,14,0
HQ197990,21174631,Gag,BC,51,0
HQ215552,21645646,Gag,07_BC,74,0
HQ215553,21645646,Gag,01_AE,86,0
HQ215554,21645646,Gag,B,38,0
HQ215555,21645646,Gag,01_AE,89,0
HQ215556,21645646,Gag,B,38,0
HQ215568,21645646,Gag,B,35,0
HQ215569,21645646,Gag,01_AE,90,0
HQ215570,21645646,Gag,01_AE,89,0
HQ215571,21645646,Gag,07_BC,71,0
HQ215572,21645646,Gag,01_AE,85,0
HQ215573,21645646,Gag,01_AE,89,0
HQ215574,21645646,Gag,01_AE,86,0
HQ215575,21645646,Gag,01_AE,87,0
HQ215576,21645646,Gag,01_AE,86,0
HQ215577,21645646,Gag,B,35,0
HQ696791,21289112,Gag,C,89,1
HQ696792,21289112,Gag,C,82,0
HQ696793,21289112,Gag,C,84,0
HQ696794,21289112,Gag,C,84,0
HQ696795,21289112,Gag,C,73,0
HQ696796,21289112,Gag,C,73,0
HQ696797,21289112,Gag,C,67,0
HQ696798,21289112,Gag,C,76,0
HQ696799,21289112,Gag,C,72,0
HQ696800,21289112,Gag,C,81,0
HQ696801,21289112,Gag,C,76,0
HQ696802,21289112,Gag,C,88,0
HQ696803,21289112,Gag,C,76,0
HQ696804,21289112,Gag,C,71,0
HQ696805,21289112,Gag,C,83,0
HQ696806,21289112,Gag,C,83,0
HQ696807,21289112,Gag,C,83,0
HQ696808,21289112,Gag,C,85,0
HQ696809,21289112,Gag,C,84,0
HQ696810,21289112,Gag,C,86,0
HQ696811,21289112,Gag,C,80,0
HQ696812,21289112,Gag,C,89,0
HQ696813,21289112,Gag,C,80,0
HQ696814,21289112,Gag,C,69,0
HQ696815,21289112,Gag,C,81,0
HQ696816,21289112,Gag,C,80,0
HQ696817,21289112,Gag,C,81,0
HQ696818,21289112,Gag,C,88,0
HQ696819,21289112,Gag,C,85,0
HQ696820,21289112,Gag,C,76,0
HQ696821,21289112,Gag,C,79,0
HQ696822,21289112,Gag,C,80,0
HQ696823,21289112,Gag,C,90,0
HQ696824,21289112,Gag,C,73,0
HQ696825,21289112,Gag,C,79,0
HQ696826,21289112,Gag,C,85,0
HQ696827,21289112,Gag,C,87,0
HQ696828,21289112,Gag,C,85,0
HQ696829,21289112,Gag,C,82,0
HQ696830,21289112,Gag,C,74,0
HQ696831,21289112,Gag,C,79,0
HQ696832,21289112,Gag,C,90,0
HQ696833,21289112,Gag,C,81,0
HQ696834,21289112,Gag,C,84,0
HQ696835,21289112,Gag,C,79,0
HQ696836,21289112,Gag,C,86,0
HQ696837,21289112,Gag,C,81,0
HQ696838,21289112,Gag,C,81,0
HQ696839,21289112,Gag,C,78,0
HQ696840,21289112,Gag,C,75,0
HQ696841,21289112,Gag,C,87,0
HQ696842,21289112,Gag,C,83,0
HQ696843,21289112,Gag,C,73,0
HQ696844,21289112,Gag,C,75,0
HQ696845,21289112,Gag,C,76,0
HQ696846,21289112,Gag,C,81,1
HQ696847,21289112,Gag,C,79,0
HQ696848,21289112,Gag,C,78,0
HQ696849,21289112,Gag,C,78,0
HQ696850,21289112,Gag,C,85,0
JF304746,21690407,Gag,B,31,0
JF304747,21690407,Gag,B,20,0
JF304748,21690407,Gag,B,19,0
JF304750,21690407,Gag,B,25,0
JF304751,21690407,Gag,B,37,0
JF304752,21690407,Gag,B,27,0
JF304754,21690407,Gag,B,18,0
JF304755,21690407,Gag,B,32,0
JF304756,21690407,Gag,B,30,0
JF304757,21690407,Gag,B,14,0
JF304758,21690407,Gag,B,23,0
JF304759,21690407,Gag,B,28,0
JF304760,21690407,Gag,B,27,0
JF304761,21690407,Gag,B,36,0
JF304762,21690407,Gag,B,35,0
JF320003,21358627,Gag,B,29,0
JF320008,21358627,Gag,B,33,0
JF320012,21358627,Gag,B,29,0
JF320017,21358627,Gag,B,36,0
JF320018,21358627,Gag,B,42,0
JF320028,21358627,Gag,B,27,0
JF320036,21358627,Gag,B,33,0
JF320038,21358627,Gag,B,29,0
JF320043,21358627,Gag,B,44,0
JF320044,21358627,Gag,B,36,0
JF320045,21358627,Gag,B,25,0
JF320048,21358627,Gag,B,25,0
JF320054,21358627,Gag,B,30,0
JF320059,21358627,Gag,B,33,0
JF320063,21358627,Gag,B,22,0
JF320073,21358627,Gag,B,27,0
JF320084,21358627,Gag,B,27,0
JF320101,21358627,Gag,B,25,0
JF320120,21358627,Gag,B,46,0
JF320130,21358627,Gag,B,23,1
JF320144,21358627,Gag,B,30,0
JF320145,21358627,Gag,B,30,0
JF320150,21358627,Gag,B,36,0
JF320159,21358627,Gag,B,31,0
JF320160,21358627,Gag,B,22,0
JF320169,21358627,Gag,B,36,0
JF320174,21358627,Gag,B,37,0
JF320178,21358627,Gag,B,30,0
JF320183,21358627,Gag,B,38,0
JF320185,21358627,Gag,B,37,0
JF320186,21358627,Gag,B,39,0
JF320189,21358627,Gag,B,34,0
JF320191,21358627,Gag,B,34,0
JF320196,21358627,Gag,B,29,0
JF320197,21358627,Gag,B,24,0
JF320198,21358627,Gag,B,29,0
JF320228,21358627,Gag,B,22,0
JF320241,21358627,Gag,B,34,0
JF320277,21358627,Gag,B,36,0
JF320295,21358627,Gag,02_AG,69,0
JF320307,21358627,Gag,B,27,0
JF320316,21358627,Gag,B,43,1
JF320330,21358627,Gag,B,20,0
JF320349,21358627,Gag,B,25,0
JF320356,21358627,Gag,B,30,0
JF320361,21358627,Gag,B,26,0
JF320363,21358627,Gag,B,32,0
JF320381,21358627,Gag,B,27,0
JF320386,21358627,Gag,B,38,0
JF320395,21358627,Gag,B,24,0
JF320401,21358627,Gag,B,33,0
JF320409,21358627,Gag,B,24,0
JF320411,21358627,Gag,B,35,0
JF320422,21358627,Gag,B,30,0
JF320427,21358627,Gag,B,33,0
JF320460,21358627,Gag,B,33,0
JF320482,21358627,Gag,B,39,0
JF320493,21358627,Gag,B,34,1
JF320521,21358627,Gag,B,25,0
JF320530,21358627,Gag,B,24,0
JF320537,21358627,Gag,B,34,0
JF320559,21358627,Gag,B,39,0
JF320564,21358627,Gag,B,35,0
JF320594,21358627,Gag,B,33,0
JF320613,21358627,Gag,B,27,0
JF320615,21358627,Gag,B,27,0
JF320634,21358627,Gag,B,23,0
JF683736,21453134,Gag,B,110,6
JF683737,21453134,Gag,A1,168,4
JF683738,21453134,Gag,B,37,0
JF683739,21453134,Gag,A1U,80,0
JF683740,21453134,Gag,C,91,0
JF683741,21453134,Gag,B,41,1
JF683742,21453134,Gag,B,53,0
JF683743,21453134,Gag,B,22,0
JF683745,21453134,Gag,37_cpx,82,1
JF683746,21453134,Gag,B,27,0
JF683747,21453134,Gag,B,37,0
JF683748,21453134,Gag,A1,82,0
JF683749,21453134,Gag,B,55,0
JF683750,21453134,Gag,B,32,0
JF683751,21453134,Gag,B,35,0
JF683752,21453134,Gag,02BG,76,1
JF683753,21453134,Gag,B,34,0
JF683754,21453134,Gag,B,39,0
JF683755,21453134,Gag,C,85,0
JF683756,21453134,Gag,B,35,0
JF683758,21453134,Gag,02_AG,79,1
JF683759,21453134,Gag,A1,87,0
JF683760,21453134,Gag,A1,91,0
JF683761,21453134,Gag,A1,86,0
JF683762,21453134,Gag,BF1,58,1
JF683763,21453134,Gag,A6,82,0
JF683764,21453134,Gag,B,30,0
JF683765,21453134,Gag,B,17,0
JF683766,21453134,Gag,02D,88,0
JF683767,21453134,Gag,A1,88,0
JF683768,21453134,Gag,C,76,0
JF683769,21453134,Gag,B,40,0
JF683770,21453134,Gag,C,116,0
JF683771,21453134,Gag,F1,69,0
JF683772,21453134,Gag,U,77,1
JF683773,21453134,Gag,B,54,0
JF683774,21453134,Gag,A1B,82,0
JF683775,21453134,Gag,B,32,0
JF683776,21453134,Gag,C,97,0
JF683777,21453134,Gag,C,93,0
JF683778,21453134,Gag,B,52,0
JF683779,21453134,Gag,A1,87,0
JF683780,21453134,Gag,A6,79,0
JF683781,21453134,Gag,B,41,0
JF683782,21453134,Gag,A1,85,0
JF683783,21453134,Gag,A1,82,0
JF683784,21453134,Gag,B,33,0
JF683785,21453134,Gag,B,27,0
JF683786,21453134,Gag,02_AG,87,1
JF683787,21453134,Gag,B,34,0
JF683788,21453134,Gag,B,37,1
JF683789,21453134,Gag,A1,103,1
JF683790,21453134,Gag,B,38,0
JF683791,21453134,Gag,B,19,0
JF683792,21453134,Gag,02_AG,87,2
JF683793,21453134,Gag,B,62,0
JF683794,21453134,Gag,B,51,0
JF683795,21453134,Gag,02_AG,70,1
JF683796,21453134,Gag,B,40,0
JF683797,21453134,Gag,B,24,0
JF683798,21453134,Gag,A6,81,0
JF683799,21453134,Gag,02_AG,73,1
JF683800,21453134,Gag,A1B,47,0
JF683801,21453134,Gag,B,37,0
JF683802,21453134,Gag,11_cpx,87,0
JF683803,21453134,Gag,C,84,0
JF683804,21453134,Gag,B,27,0
JF683805,21453134,Gag,B,57,0
JF683806,21453134,Gag,02_AG,86,1
JF683807,21453134,Gag,B,40,0
JF683808,21453134,Gag,B,18,0
JF683809,21453134,Gag,B,62,0
JF704235,21613398,Gag,C,75,0
JF704526,21613398,Gag,C,81,0
JF704570,21613398,Gag,C,76,0
JF704624,21613398,Gag,C,92,0
JF704680,21613398,Gag,C,74,0
JF704683,21613398,Gag,C,85,0
JF704687,21613398,Gag,C,78,0
JF704690,21613398,Gag,C,74,0
JF704693,21613398,Gag,C,76,0
JF704697,21613398,Gag,C,75,0
JF704701,21613398,Gag,C,78,0
JF704704,21613398,Gag,C,74,0
JF704708,21613398,Gag,C,78,0
JF932473,22269972,Gag,B,24,0
JF932483,22269972,Gag,B,24,0
JF932484,22269972,Gag,B,38,0
JF932491,22269972,Gag,B,30,0
JF932492,22269972,Gag,B,27,0
JF932493,22269972,Gag,B,28,0
JF932494,22269972,Gag,B,30,0
JF932495,22269972,Gag,B,28,0
JF932496,22269972,Gag,B,26,0
JN024100,21593162,Gag,B,30,0
JN024203,21593162,Gag,B,26,0
JN024274,21593162,Gag,B,31,0
JN024339,21593162,Gag,B,28,0
JN024349,21593162,Gag,B,51,0
JN024422,21593162,Gag,B,20,0
JN024450,21593162,Gag,B,30,0
JN024459,21593162,Gag,B,50,0
JN024469,21593162,Gag,B,27,0
JN417236,24454702,Gag,50_A1D,60,0
JN417237,24454702,Gag,50_A1D,54,0
JN417238,24454702,Gag,A1BD,85,0
JN417239,24454702,Gag,50_A1D,55,0
JN417240,24454702,Gag,50_A1D,56,0
JN417241,24454702,Gag,50_A1D,53,0
JN687618,22149143,Gag,C,73,0
JN687628,22149143,Gag,C,97,0
JN687629,22149143,Gag,C,86,0
JN687639,22149143,Gag,C,83,0
JN687640,22149143,Gag,C,87,0
JN687641,22149143,Gag,C,78,0
JN687642,22149143,Gag,C,78,0
JN687643,22149143,Gag,C,80,0
JN687646,22149143,Gag,C,84,0
JN687647,22149143,Gag,C,89,0
JN687648,22149143,Gag,C,80,0
JN687649,22149143,Gag,C,81,0
JN687650,22149143,Gag,C,75,0
JN687651,22149143,Gag,C,74,0
JN687653,22149143,Gag,C,85,0
JN687654,22149143,Gag,C,77,0
JN687655,22149143,Gag,C,83,0
JN687656,22149143,Gag,BF,35,1
JN687657,22149143,Gag,B,25,0
