Accession,PMID,Gene,Subtype,NumAAChanges,NumInsertions,NumDeletions,NumStopCodons,NumApobecs,NumUnusuals,NumFrameShifts
AB873590,24522911,gag,B,35,0,0,0,0,1,0
AB873591,24522911,gag,B,40,0,0,1,0,1,0
AB873592,24522911,gag,B,31,0,0,1,0,2,0
AB873593,24522911,gag,B,32,0,0,2,0,1,0
AB873594,24522911,gag,B,34,0,0,0,0,1,0
AB873595,24522911,gag,B,42,0,1,1,0,0,0
AB873596,24522911,gag,B,36,0,0,2,0,0,0
AB873597,24522911,gag,B,30,0,0,0,0,0,0
AB873598,24522911,gag,B,34,0,0,0,0,3,0
AB873599,24522911,gag,B,45,0,0,1,0,2,0
AB873600,24522911,gag,B,37,0,0,1,0,1,0
AB873601,24522911,gag,B,39,0,0,0,0,0,0
AF005494,9621027,gag,F1,71,0,6,1,0,1,1
AF005495,9621027,gag,BF1,25,0,0,0,0,1,1
AF005496,9621027,gag,H,74,2,2,0,0,0,2
AF067154,9847317,gag,C,80,1,10,0,0,0,2
AF067155,9847317,gag,C,73,0,9,0,0,0,0
AF067156,9847317,gag,A1C,78,1,10,0,0,0,1
AF067157,9847317,gag,C,83,1,10,0,0,0,1
AF067158,9847317,gag,C,70,1,10,0,0,0,1
AF067159,9847317,gag,C,82,0,12,0,0,1,0
AF110959,10196340,gag,C,87,0,8,0,0,6,0
AF110962,10196340,gag,C,71,1,9,0,0,0,1
AF110967,10196340,gag,C,77,2,7,0,0,0,3
AF110969,10196340,gag,C,81,1,11,0,0,3,1
AF110972,10196340,gag,C,80,1,7,0,0,1,1
AF110973,10196340,gag,C,76,0,8,0,0,3,0
AF110976,10196340,gag,C,77,0,8,0,0,2,0
AF110979,10196340,gag,C,77,0,11,0,0,3,2
AF332867,11752707,gag,BF,71,1,6,1,0,0,1
AF408626,11752707,gag,BF,58,0,2,0,1,7,1
AF408627,11752707,gag,BF,85,0,6,1,1,5,1
AF408628,11752707,gag,BF,65,0,6,2,0,3,1
AF408629,11752707,gag,12_BF,64,0,6,1,0,0,2
AF408630,11752707,gag,12_BF,63,1,6,1,0,0,1
AF408631,11752707,gag,BF,62,0,6,1,0,0,1
AF408632,11752707,gag,BF,61,0,6,1,0,3,2
AF443075,11991972,gag,C,83,1,9,0,0,2,2
AF443076,11991972,gag,C,93,1,10,1,0,2,3
AF443077,11991972,gag,C,84,1,11,0,0,0,1
AF443078,11991972,gag,C,75,0,9,0,0,1,0
AF443080,11991972,gag,C,82,1,7,0,0,2,2
AF443081,11991972,gag,C,75,1,8,0,0,1,2
AF443082,11991972,gag,C,76,0,12,0,0,4,1
AF443083,11991972,gag,C,90,0,8,0,0,1,1
AF443084,11991972,gag,C,77,0,8,0,0,1,0
AF443085,11991972,gag,C,82,0,9,0,0,1,1
AF443086,11991972,gag,C,75,1,9,0,0,3,2
AF443087,11991972,gag,C,80,1,8,0,0,2,2
AF443088,11991972,gag,C,80,1,9,0,0,0,1
AF443089,11991972,gag,C,79,0,7,0,0,1,2
AF443090,11991972,gag,C,84,0,9,1,0,0,3
AF443091,11991972,gag,C,90,0,11,0,0,1,0
AF443092,11991972,gag,C,82,0,9,0,0,0,2
AF443093,11991972,gag,C,86,0,9,0,0,2,0
AF443094,11991972,gag,C,79,1,9,0,0,0,1
AF443095,11991972,gag,C,75,1,9,0,0,0,1
AF443096,11991972,gag,C,82,1,9,0,0,0,3
AF443097,11991972,gag,C,78,1,9,0,0,0,1
AF443099,11991972,gag,C,75,0,8,0,0,0,0
AF443100,11991972,gag,C,74,1,9,0,0,0,1
AF443101,11991972,gag,C,73,0,8,0,0,2,0
AF443102,11991972,gag,C,84,0,8,0,0,0,1
AF443103,11991972,gag,C,80,1,11,0,0,2,1
AF443104,11991972,gag,C,75,1,8,0,0,0,3
AF443105,11991972,gag,C,79,0,8,0,0,4,1
AF443106,11991972,gag,C,84,1,9,0,0,4,2
AF443107,11991972,gag,C,83,1,9,0,0,2,3
AF443108,11991972,gag,C,81,1,9,0,0,2,2
AF443109,11991972,gag,C,86,1,6,0,0,0,3
AF443110,11991972,gag,C,74,0,8,0,0,0,1
AF443111,11991972,gag,C,73,0,9,0,0,1,1
AF443112,11991972,gag,C,75,1,9,0,0,0,2
AF443113,11991972,gag,C,83,0,10,0,0,0,1
AF443114,11991972,gag,C,88,0,10,0,0,1,1
AF443115,11991972,gag,C,85,0,8,0,0,4,1
AF533118,16379612,gag,C,80,1,10,0,0,0,1
AF533119,16379612,gag,C,81,1,10,0,0,0,1
AF533120,16379612,gag,C,76,1,10,0,0,1,1
AF533121,16379612,gag,C,77,1,10,0,0,1,1
AF533122,16379612,gag,C,77,1,10,0,0,0,1
AF533123,16379612,gag,C,78,1,10,0,0,0,1
AF533124,16379612,gag,C,78,1,10,0,0,0,1
AF533125,16379612,gag,C,80,1,10,0,0,0,1
AF533126,16379612,gag,C,77,0,12,0,0,0,0
AF533127,16379612,gag,C,82,1,10,0,0,0,1
AF533128,16379612,gag,C,76,1,10,0,0,1,1
AF533129,16379612,gag,C,74,1,10,0,0,1,1
AF533130,16379612,gag,C,78,1,10,0,0,0,1
AF533131,16379612,gag,C,70,1,10,0,0,0,1
AF533132,16379612,gag,C,79,1,10,0,0,0,1
AF533133,16379612,gag,C,79,1,10,0,0,0,2
AF533134,16379612,gag,C,78,1,10,0,0,2,2
AF533135,16379612,gag,C,77,1,9,0,0,0,2
AF533136,16379612,gag,C,83,1,10,0,0,3,2
AF533137,16379612,gag,C,83,1,10,0,0,3,2
AF533138,16379612,gag,C,83,1,10,0,0,3,2
AF533139,16379612,gag,C,88,1,10,0,1,9,2
AF533140,16379612,gag,C,84,1,10,0,0,1,1
AF533141,16379612,gag,C,79,1,10,0,0,2,1
AJ249235,10659053,gag,K,78,1,6,0,0,1,1
AJ249236,10659053,gag,F2,83,1,6,1,0,0,1
AJ249237,10659053,gag,F2,80,1,2,1,0,3,1
AJ249238,10659053,gag,F1,70,1,6,1,0,1,1
AJ249239,10659053,gag,K,66,1,6,0,0,0,1
AJ866555,16060839,gag,0209,81,0,6,0,0,0,1
AJ866556,16060839,gag,0209,79,1,3,0,0,0,1
AJ866557,16060839,gag,02GK,73,2,3,0,0,3,2
AJ866558,16060839,gag,0209,75,0,6,0,0,0,1
AY173951,12487805,gag,B,18,0,0,0,0,0,0
AY173952,12487805,gag,B,15,0,1,0,0,0,0
AY173954,12487805,gag,B,26,0,0,0,0,0,0
AY173955,12487805,gag,B,39,0,1,0,0,0,0
AY173957,12487805,gag,F1,68,0,6,1,0,0,1
AY322184,15272396,gag,A1,76,1,3,0,0,0,1
AY322187,15272396,gag,CD,56,1,1,0,0,0,1
AY322189,15272396,gag,D,59,1,1,0,0,3,1
AY322190,15272396,gag,A1,78,1,2,1,0,1,1
AY322191,15272396,gag,AC,89,0,8,2,0,1,2
AY322193,15272396,gag,A1,78,1,3,0,0,0,2
AY331282,16103205,gag,B,18,0,0,0,0,0,1
AY331284,16103205,gag,B,25,0,0,1,0,0,1
AY331285,16103205,gag,B,26,0,5,3,0,3,3
AY331287,16103205,gag,B,40,0,0,0,0,0,0
AY331289,16103205,gag,B,28,0,0,0,0,1,0
AY331292,16103205,gag,B,27,2,0,0,0,1,2
AY331296,16103205,gag,B,29,0,0,0,0,0,1
AY463217,16701907,gag,C,77,1,8,0,0,2,1
AY463218,16701907,gag,C,76,0,8,0,0,1,0
AY463219,16701907,gag,C,75,1,10,0,0,0,1
AY463220,16701907,gag,C,77,1,8,0,0,5,3
AY463221,16701907,gag,C,76,0,8,0,0,0,0
AY463222,16701907,gag,C,84,0,16,1,0,1,2
AY463223,16701907,gag,C,79,1,9,0,0,0,1
AY463224,16701907,gag,C,78,1,9,1,0,3,2
AY463225,16701907,gag,C,78,1,10,0,0,2,2
AY463226,16701907,gag,C,78,0,10,0,0,0,1
AY463227,16701907,gag,C,82,0,8,0,0,1,0
AY463228,16701907,gag,C,75,0,7,0,0,1,1
AY463229,16701907,gag,C,78,0,9,0,0,3,0
AY463230,16701907,gag,C,65,1,7,0,0,0,2
AY463231,16701907,gag,C,70,0,9,0,0,0,1
AY463232,16701907,gag,C,75,1,9,0,0,0,1
AY463233,16701907,gag,C,76,0,9,0,0,2,0
AY463234,16701907,gag,C,81,0,9,0,0,1,0
AY463236,16701907,gag,C,74,1,8,0,0,1,1
AY463237,16701907,gag,C,77,0,10,1,0,2,0
AY484419,15585103,gag,C,79,0,14,0,0,0,0
AY484420,15585103,gag,C,71,1,8,1,0,0,3
AY484421,15585103,gag,C,76,1,10,0,0,0,1
AY484422,15585103,gag,C,78,1,10,0,0,0,1
AY484423,15585103,gag,C,74,0,12,0,0,3,2
AY484424,15585103,gag,C,87,0,8,0,0,0,0
AY585264,16701907,gag,C,78,0,8,1,0,3,0
AY585265,16701907,gag,C,75,0,12,0,0,2,1
AY585266,16701907,gag,C,79,0,8,0,0,1,0
AY585267,16701907,gag,C,79,1,9,0,0,0,2
AY585268,16701907,gag,C,80,1,8,0,0,0,1
AY703909,16701907,gag,C,82,2,7,0,0,4,2
AY703910,16701907,gag,C,77,1,8,0,0,0,1
AY703911,16701907,gag,C,87,1,9,0,0,2,1
AY772690,16701907,gag,C,77,1,10,0,0,2,2
AY772691,16701907,gag,C,89,1,11,0,0,3,1
AY772692,16701907,gag,C,78,0,8,0,0,1,0
AY772693,16701907,gag,C,70,0,8,0,0,1,1
AY772694,16701907,gag,C,79,0,9,0,0,0,1
AY772695,16701907,gag,C,76,0,8,0,0,4,3
AY772696,16701907,gag,C,79,0,8,0,0,2,0
AY772698,16701907,gag,C,74,1,8,0,0,0,1
AY772699,16701907,gag,C,84,1,9,0,1,1,1
AY772700,16701907,gag,C,76,1,8,0,0,1,2
AY786790,16272358,gag,B,33,0,0,0,0,2,0
AY786800,16272358,gag,B,34,0,0,0,0,1,0
AY786830,16272358,gag,B,20,0,0,0,0,0,0
AY786840,16272358,gag,B,24,0,0,0,0,1,0
AY786870,16272358,gag,B,31,0,1,0,0,1,0
AY786880,16272358,gag,B,30,0,1,0,0,0,0
AY786910,16272358,gag,B,31,0,1,0,0,4,0
AY786920,16272358,gag,B,26,0,1,0,0,1,0
AY786952,16272358,gag,B,24,0,0,0,0,0,1
AY786962,16272358,gag,B,29,0,0,0,0,4,0
AY838569,15592417,gag,C,79,0,9,0,0,0,1
AY838570,15592417,gag,C,71,1,9,0,0,0,1
AY838571,15592417,gag,C,73,1,6,0,0,0,1
AY838572,15592417,gag,C,77,0,9,0,0,0,0
AY838573,15592417,gag,C,79,0,8,0,0,1,0
AY838574,15592417,gag,C,85,1,9,0,0,0,1
AY838575,15592417,gag,C,79,0,9,0,0,0,1
AY838576,15592417,gag,C,80,0,11,0,0,2,2
AY838577,15592417,gag,C,75,1,9,0,0,0,2
AY838578,15592417,gag,C,79,0,7,0,0,0,0
AY838579,15592417,gag,C,76,0,9,0,0,0,0
AY838580,15592417,gag,C,73,0,8,0,0,0,0
AY838581,15592417,gag,C,76,1,9,0,0,0,2
AY838582,15592417,gag,C,76,0,11,0,0,0,0
AY838583,15592417,gag,C,78,1,10,0,0,0,1
AY838584,15592417,gag,C,85,1,9,0,0,1,2
AY838585,15592417,gag,C,81,0,8,0,0,3,0
AY838586,15592417,gag,C,78,0,9,0,0,1,1
AY838587,15592417,gag,C,72,1,8,0,0,0,1
AY838589,15592417,gag,C,78,1,9,0,0,1,1
AY838590,15592417,gag,C,79,1,10,0,0,0,2
AY838591,15592417,gag,C,77,0,8,0,0,0,2
AY838592,15592417,gag,C,75,0,7,0,0,1,1
AY838593,15592417,gag,C,77,0,8,0,0,1,0
AY838594,15592417,gag,C,79,0,11,1,0,1,2
AY838595,15592417,gag,C,80,1,8,0,0,0,1
AY838596,15592417,gag,C,76,1,10,0,0,0,1
AY838597,15592417,gag,C,83,1,11,0,0,1,2
AY838598,15592417,gag,C,82,0,8,0,0,0,0
AY838599,15592417,gag,C,76,0,9,0,0,3,2
AY838600,15592417,gag,C,83,0,9,0,0,1,0
AY838601,15592417,gag,C,87,1,9,0,0,2,2
AY838602,15592417,gag,C,81,0,9,0,0,1,1
AY838603,15592417,gag,C,68,0,10,0,0,0,0
AY838604,15592417,gag,C,74,0,9,1,1,0,0
AY838605,15592417,gag,C,78,1,9,0,0,0,1
AY838606,15592417,gag,C,81,1,8,0,0,1,2
AY838607,15592417,gag,C,79,0,8,0,0,0,0
AY838608,15592417,gag,C,77,1,7,0,0,0,2
AY838609,15592417,gag,C,72,0,9,0,0,1,2
AY838610,15592417,gag,C,70,0,7,0,0,0,3
AY838611,15592417,gag,C,76,0,8,0,0,1,0
AY838612,15592417,gag,C,73,2,9,0,0,0,3
AY838613,15592417,gag,A2C,75,0,3,0,0,2,0
AY838614,15592417,gag,C,79,2,9,1,0,2,3
AY838615,15592417,gag,C,80,0,9,0,0,1,0
AY838616,15592417,gag,C,69,1,8,0,0,0,1
AY838617,15592417,gag,C,73,0,8,0,0,0,0
AY838618,15592417,gag,C,85,0,8,0,0,1,0
AY838619,15592417,gag,C,80,0,8,0,0,1,1
AY838620,15592417,gag,C,72,1,8,0,0,0,1
AY838621,15592417,gag,C,76,1,9,0,0,0,1
AY838622,15592417,gag,C,83,1,17,0,0,1,2
AY838623,15592417,gag,C,72,0,8,0,0,0,0
AY838624,15592417,gag,C,80,0,8,1,1,1,0
AY838625,15592417,gag,C,83,1,9,0,0,0,2
AY838626,15592417,gag,C,86,1,11,0,0,1,1
AY838627,15592417,gag,C,78,0,9,0,0,1,1
AY838628,15592417,gag,C,84,0,7,0,0,0,1
AY838629,15592417,gag,C,76,1,9,0,0,0,1
AY838630,15592417,gag,C,74,1,7,0,0,0,1
AY838631,15592417,gag,C,75,1,8,0,0,0,2
AY838632,15592417,gag,C,74,1,9,0,0,0,1
AY838633,15592417,gag,C,73,1,10,0,0,0,1
AY838634,15592417,gag,C,76,1,9,0,0,0,2
AY838635,15592417,gag,C,71,1,9,0,0,0,2
AY838636,15592417,gag,C,82,1,10,0,0,0,1
AY838637,15592417,gag,C,79,0,8,0,0,0,0
AY838638,15592417,gag,C,83,0,9,0,0,1,0
AY856957,15592417,gag,B,32,0,0,0,0,3,0
AY856962,15592417,gag,B,37,0,0,0,0,4,0
AY856965,15592417,gag,B,36,0,0,0,0,2,2
AY856966,15592417,gag,B,28,0,0,0,0,2,0
AY856967,15592417,gag,BC,59,0,7,0,0,7,3
AY856970,15592417,gag,B,25,0,0,0,1,0,0
AY856974,15592417,gag,B,35,1,0,0,0,1,1
AY856980,15592417,gag,B,25,0,0,0,0,0,0
AY856985,15592417,gag,B,31,0,1,0,0,0,0
AY856986,15592417,gag,01B,32,0,0,0,0,1,2
AY856988,15592417,gag,B,24,0,0,1,1,2,1
AY856989,15592417,gag,B,35,0,0,1,1,6,1
AY857000,15592417,gag,C,82,0,9,1,1,3,1
AY857001,15592417,gag,B,27,1,1,0,0,1,2
AY857003,15592417,gag,B,20,0,0,0,0,0,1
AY857007,15592417,gag,B,27,0,0,0,1,1,1
AY857008,15592417,gag,B,44,0,0,1,3,3,0
AY857010,15592417,gag,02_AG,86,0,9,3,0,2,2
AY857011,15592417,gag,B,32,0,1,0,0,2,0
AY857013,15592417,gag,B,24,0,0,0,0,0,1
AY857014,15592417,gag,B,42,0,1,0,0,5,3
AY857018,15592417,gag,B,14,0,0,0,0,1,0
AY857019,15592417,gag,B,37,0,0,0,0,2,1
AY857022,15592417,gag,B,23,0,0,1,0,0,2
AY857026,15592417,gag,B,32,0,0,0,0,0,3
AY857034,15592417,gag,B,21,1,0,0,0,1,1
AY857037,15592417,gag,01_AE,79,1,4,0,0,1,2
AY857041,15592417,gag,B,21,0,0,0,0,1,1
AY857044,15592417,gag,B,26,0,0,0,0,0,2
AY857045,15592417,gag,B,29,0,0,1,0,0,1
AY857049,15592417,gag,B,31,0,0,0,0,1,0
AY857060,15592417,gag,C,81,1,9,1,1,1,1
AY857068,15592417,gag,B,36,0,0,0,1,4,1
AY857070,15592417,gag,C,77,1,9,0,0,3,3
AY857071,15592417,gag,B,25,0,1,0,0,0,1
AY857075,15592417,gag,A1D,49,1,1,0,1,2,2
AY857076,15592417,gag,B,27,1,0,0,0,2,1
AY857084,15592417,gag,01_AE,82,1,3,0,0,2,1
AY857086,15592417,gag,B,35,0,0,0,0,2,0
AY857089,15592417,gag,B,37,0,0,0,0,1,2
AY857100,15592417,gag,B,34,0,0,0,0,1,1
AY857103,15592417,gag,B,30,0,0,0,0,0,0
AY857108,15592417,gag,B,25,0,0,0,0,0,0
AY857110,15592417,gag,B,20,0,0,0,0,0,0
AY857115,15592417,gag,B,32,0,1,0,0,3,1
AY857119,15592417,gag,B,42,1,0,1,0,6,2
AY857123,15592417,gag,B,39,0,1,1,0,3,0
AY857124,15592417,gag,B,41,0,3,1,0,2,1
AY857125,15592417,gag,B,25,0,0,0,0,0,0
AY857128,15592417,gag,B,22,1,0,0,0,0,1
AY857132,15592417,gag,A1D,52,0,1,1,0,7,1
AY857133,15592417,gag,B,30,0,0,0,0,0,1
AY857136,15592417,gag,B,35,0,0,1,0,2,2
AY857137,15592417,gag,B,25,0,1,0,0,0,1
AY857138,15592417,gag,B,35,0,1,1,0,2,1
AY857144,15592417,gag,B,27,0,1,0,0,0,0
AY857148,15592417,gag,B,26,0,0,0,0,0,0
AY857150,15592417,gag,B,25,0,0,0,0,0,0
AY857151,15592417,gag,B,32,0,0,0,1,2,0
AY857153,15592417,gag,B,29,0,0,0,0,0,0
AY857160,15592417,gag,B,40,0,1,0,0,3,0
AY857162,15592417,gag,B,33,0,0,0,0,2,2
AY857163,15592417,gag,B,31,0,0,1,1,1,0
AY857165,15592417,gag,B,27,0,1,0,0,0,1
AY857166,15592417,gag,B,26,1,0,2,0,3,2
AY857170,15592417,gag,C,75,0,10,0,0,2,0
AY857171,15592417,gag,B,22,0,0,0,0,0,1
AY857174,15592417,gag,BC,83,1,11,0,0,0,1
AY857175,15592417,gag,01_AE,83,1,7,0,0,0,1
AY857176,15592417,gag,B,28,0,0,0,0,1,0
AY857180,15592417,gag,B,36,0,0,1,0,1,0
AY857185,15592417,gag,B,38,0,0,1,2,2,0
AY878054,16701907,gag,C,77,0,8,0,0,1,1
AY878055,16701907,gag,C,78,0,8,0,0,1,1
AY878056,16701907,gag,C,81,1,9,0,0,0,2
AY878057,16701907,gag,C,78,1,9,0,0,5,3
AY878058,16701907,gag,C,79,0,8,0,0,2,1
AY878059,16701907,gag,C,85,1,9,0,0,0,2
AY878060,16701907,gag,C,77,0,8,0,0,2,1
AY878061,16701907,gag,C,73,1,9,0,0,1,2
AY878062,16701907,gag,C,85,0,7,1,0,1,2
AY878064,16701907,gag,C,78,1,9,0,0,4,2
AY878065,16701907,gag,C,82,0,8,0,0,1,0
AY878066,16701907,gag,C,85,1,13,0,0,1,1
AY878067,16701907,gag,C,77,0,8,0,0,1,0
AY878068,16701907,gag,C,83,1,10,0,0,1,3
AY878070,16701907,gag,C,77,0,10,0,0,0,2
AY878071,16701907,gag,C,80,1,9,0,0,0,1
AY878072,16701907,gag,C,79,0,11,1,0,4,2
AY901965,16701907,gag,C,70,1,9,0,0,0,2
AY901966,16701907,gag,C,85,0,11,0,1,3,1
AY901967,16701907,gag,C,74,1,7,0,0,0,1
AY901968,16701907,gag,C,73,2,9,0,0,0,2
AY901969,16701907,gag,C,71,0,9,0,0,0,0
AY901970,16701907,gag,C,83,2,10,0,0,1,2
AY901971,16701907,gag,C,89,0,9,0,0,1,1
AY901973,16701907,gag,C,85,1,12,0,0,1,2
AY901974,16701907,gag,C,85,1,7,0,0,0,2
AY901975,16701907,gag,C,80,2,9,0,0,2,2
AY901976,16701907,gag,C,71,0,8,0,0,0,1
AY901977,16701907,gag,C,77,1,10,0,0,0,2
AY901979,16701907,gag,C,77,0,8,0,0,2,0
AY901980,16701907,gag,C,85,0,9,0,0,1,1
AY901981,16701907,gag,C,76,1,10,0,0,3,1
AY967803,16379609,gag,BC,66,1,10,0,0,2,1
AY967804,16379609,gag,BC,75,1,10,0,0,1,1
AY967805,16379609,gag,BC,47,1,4,0,0,0,1
AY967806,16379609,gag,C,74,0,9,0,0,0,0
AY967807,16379609,gag,BC,79,1,10,0,3,4,1
DQ011166,16701907,gag,C,77,0,6,0,0,0,2
DQ011167,16701907,gag,C,81,0,9,0,0,1,0
DQ011168,16701907,gag,C,76,1,9,0,0,0,1
DQ011170,16701907,gag,C,77,0,8,0,0,2,1
DQ011171,16701907,gag,C,81,0,11,0,0,3,1
DQ011172,16701907,gag,C,79,1,9,1,0,2,2
DQ011173,16701907,gag,C,85,1,9,0,0,1,1
DQ011174,16701907,gag,C,82,1,9,0,0,1,1
DQ011175,16701907,gag,C,78,1,10,0,0,2,1
DQ011176,16701907,gag,C,93,0,9,0,0,2,1
DQ011177,16701907,gag,C,74,1,7,0,0,1,1
DQ011178,16701907,gag,C,78,0,9,0,0,1,1
DQ011179,16701907,gag,C,81,1,9,0,0,1,1
DQ011180,16701907,gag,C,82,0,8,0,0,0,2
DQ056404,16701907,gag,C,80,0,10,0,0,2,2
DQ056405,16701907,gag,C,76,1,9,0,0,0,1
DQ056406,16701907,gag,C,75,1,9,0,0,1,1
DQ056408,16701907,gag,C,83,0,10,0,0,0,1
DQ056409,16701907,gag,C,80,0,8,0,0,4,0
DQ056410,16701907,gag,C,79,0,9,0,0,2,3
DQ056411,16701907,gag,C,76,1,9,0,0,2,2
DQ056412,16701907,gag,C,90,0,8,0,0,0,0
DQ056414,16701907,gag,C,76,0,8,0,0,2,0
DQ056415,16701907,gag,C,85,2,10,0,0,0,2
DQ056416,16701907,gag,C,74,1,9,0,0,3,3
DQ056417,16701907,gag,C,81,1,9,0,0,1,1
DQ056418,16701907,gag,C,78,0,9,0,0,2,1
DQ085867,16438639,gag,BF1,60,1,3,1,0,6,2
DQ085868,16438639,gag,BF1,42,0,2,1,0,2,1
DQ085869,16438639,gag,BF1,34,0,0,1,0,0,0
DQ085870,16438639,gag,BF1,35,0,0,1,0,1,0
DQ085871,16438639,gag,29_BF,62,1,2,1,0,3,3
DQ085872,16438639,gag,28_BF,55,0,2,0,0,0,3
DQ085873,16438639,gag,28_BF,44,0,2,1,0,0,1
DQ085874,16438639,gag,28_BF,65,0,1,1,0,14,0
DQ085875,16438639,gag,BF1,30,0,0,1,0,0,1
DQ085876,16438639,gag,29_BF,51,1,2,1,0,0,2
DQ093585,16701907,gag,C,85,1,9,0,0,1,3
DQ093586,16701907,gag,C,73,0,9,0,0,1,1
DQ093587,16701907,gag,C,81,1,9,0,0,1,2
DQ093588,16701907,gag,C,83,0,8,0,0,1,0
DQ093589,16701907,gag,C,89,1,8,0,0,3,1
DQ093590,16701907,gag,C,85,0,10,0,0,1,0
DQ093591,16701907,gag,C,81,1,9,0,0,0,2
DQ093592,16701907,gag,C,83,0,9,0,0,1,0
DQ093593,16701907,gag,C,79,0,8,0,0,1,0
DQ093594,16701907,gag,C,82,0,9,0,0,2,0
DQ093595,16701907,gag,C,68,1,7,0,0,0,2
DQ093596,16701907,gag,C,79,1,9,0,0,0,2
DQ093597,16701907,gag,C,75,0,9,0,0,0,0
DQ093598,16701907,gag,C,76,0,8,0,0,1,0
DQ093599,16701907,gag,C,70,0,7,0,0,0,2
DQ093600,16701907,gag,C,81,1,9,1,0,2,2
DQ093601,16701907,gag,C,76,0,8,0,0,2,1
DQ093602,16701907,gag,C,88,1,9,0,0,1,1
DQ093603,16701907,gag,C,90,1,8,0,0,2,2
DQ093604,16701907,gag,C,81,0,8,0,0,0,1
DQ093605,16701907,gag,C,80,1,10,0,0,0,1
DQ093606,16701907,gag,AC,83,1,9,1,1,1,3
DQ093607,16701907,gag,C,79,1,8,0,0,1,1
DQ164104,16701907,gag,C,83,1,10,0,0,1,1
DQ164106,16701907,gag,C,91,0,12,0,0,2,1
DQ164107,16701907,gag,C,84,0,12,0,0,2,0
DQ164108,16701907,gag,C,81,1,10,0,0,2,1
DQ164109,16701907,gag,C,76,0,8,0,0,1,0
DQ164110,16701907,gag,C,84,0,8,0,0,1,0
DQ164111,16701907,gag,C,84,0,8,0,0,1,0
DQ164113,16701907,gag,C,71,0,8,0,0,1,1
DQ164114,16701907,gag,C,78,0,11,0,0,2,1
DQ164115,16701907,gag,C,75,0,8,0,0,1,1
DQ164117,16701907,gag,C,83,0,9,0,0,1,0
DQ164118,16701907,gag,C,86,1,10,0,0,3,1
DQ164119,16701907,gag,C,75,1,9,0,0,0,2
DQ164120,16701907,gag,C,78,0,12,0,0,0,0
DQ164121,16701907,gag,C,78,0,11,0,0,2,1
DQ164122,16701907,gag,C,75,0,9,1,0,1,0
DQ164126,16701907,gag,C,82,1,10,0,0,2,1
DQ164127,16701907,gag,C,74,1,9,0,0,0,2
DQ164129,16701907,gag,C,82,0,8,1,0,0,0
DQ275642,16701907,gag,C,70,1,9,0,0,1,2
DQ275643,16701907,gag,C,74,1,9,0,0,0,1
DQ275644,16701907,gag,C,80,0,11,0,0,2,1
DQ275645,16701907,gag,C,85,0,11,0,0,2,1
DQ275646,16701907,gag,C,71,0,8,0,0,0,0
DQ275647,16701907,gag,C,85,0,12,0,0,2,0
DQ275649,16701907,gag,C,82,1,10,0,0,3,1
DQ275650,16701907,gag,C,75,1,7,0,0,5,3
DQ275651,16701907,gag,C,72,1,9,0,0,0,1
DQ275652,16701907,gag,C,75,1,10,0,0,1,1
DQ275654,16701907,gag,C,78,1,10,0,0,0,1
DQ275655,16701907,gag,C,83,1,9,0,0,0,1
DQ275656,16701907,gag,C,87,0,8,0,0,4,3
DQ275657,16701907,gag,C,80,2,8,0,0,1,3
DQ275658,16701907,gag,C,78,0,10,0,0,1,3
DQ275659,16701907,gag,C,69,2,9,0,0,1,3
DQ275660,16701907,gag,C,92,1,9,0,0,3,1
DQ275661,16701907,gag,C,89,1,9,0,0,1,2
DQ275662,16701907,gag,C,73,1,7,0,0,1,1
DQ275664,16701907,gag,C,75,1,9,0,0,2,1
DQ351216,16701907,gag,C,75,1,9,0,0,0,1
DQ351217,16701907,gag,C,83,0,8,0,0,1,2
DQ351219,16701907,gag,C,73,0,8,0,0,0,0
DQ351221,16701907,gag,C,81,0,8,0,0,1,2
DQ351222,16701907,gag,C,77,0,8,0,0,0,1
DQ351223,16701907,gag,C,73,1,9,0,0,1,2
DQ351225,16701907,gag,C,82,0,6,0,0,3,2
DQ351226,16701907,gag,C,77,1,9,0,0,4,1
DQ351227,16701907,gag,C,75,0,8,0,0,2,1
DQ351229,16701907,gag,C,84,0,8,0,0,0,0
DQ351230,16701907,gag,C,81,1,7,0,0,0,1
DQ351231,16701907,gag,C,78,0,8,0,0,1,2
DQ351232,16701907,gag,C,94,1,7,1,0,2,1
DQ351234,16701907,gag,C,83,0,8,0,0,0,0
DQ351236,16701907,gag,C,88,1,9,0,0,1,2
DQ351237,16701907,gag,C,77,1,8,0,0,3,3
DQ351238,16701907,gag,A1C,79,0,5,0,0,1,0
DQ366659,17031320,gag,33_01B,67,0,2,0,1,1,0
DQ366660,17031320,gag,33_01B,60,0,2,1,0,0,0
DQ366661,17031320,gag,33_01B,71,1,2,0,0,0,1
DQ366662,17031320,gag,33_01B,69,0,2,0,0,1,0
DQ366663,17031320,gag,53_01B,67,0,2,0,0,0,0
DQ366664,17031320,gag,52_01B,82,1,2,0,0,1,2
DQ366665,17031320,gag,01B,59,0,0,0,0,1,0
DQ366666,17031320,gag,01B,63,0,1,0,0,0,0
DQ369976,16701907,gag,C,80,0,14,1,0,1,3
DQ369977,16701907,gag,C,74,0,8,0,0,1,0
DQ369979,16701907,gag,C,78,1,8,0,0,4,1
DQ369980,16701907,gag,C,80,1,8,0,0,1,1
DQ369981,16701907,gag,C,75,0,8,0,0,1,1
